dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed,sketch_dim,public_validation_samples,protocol_online_bytes,protocol_offline_bytes,secure_multiplications,fedgt_estimated_malicious,fedgt_positive_tests
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,5,0.226,2.1493296813964844,0.12049139237019695,0,0,0.0,0.0,0.0,0.41129999999611755,4234640,496.9350000000077,2223,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,6,0.264,1.9932003173828126,0.13586569884548966,0,0,0.0,0.0,0.0,0.2733999999975367,4234640,449.1402000000164,2223,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,7,0.335,1.834883575439453,0.2184749954151232,0,0,0.0,0.0,0.0,0.36779999999225765,4234640,434.4528999999966,2223,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,8,0.333,1.6910591125488281,0.23313188360498655,0,0,0.0,0.0,0.0,0.3452999999922213,4234640,472.05560000000446,2223,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,9,0.442,1.5387098083496094,0.36170493214088484,0,0,0.0,0.0,0.0,0.26489999999057545,4234640,440.52250000001436,2223,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,10,0.443,1.5112035522460938,0.37420455353660187,0,0,0.0,0.0,0.0,0.31430000001364533,4234640,478.27570000001174,2223,32,600,0,0,0,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,1,0.151,2.304074951171875,0.07001065042321418,0,2,0.0,0.25,22.613000000006878,11.754199999984394,4239760,543.4615000000065,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,2,0.144,2.297709167480469,0.06534571479268943,0,2,0.0,0.25,19.515300000023217,11.935399999998708,4239760,527.6624000000254,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,3,0.168,2.2898840942382814,0.06964728143973428,0,2,0.0,0.25,19.524300000000494,10.620200000005298,4239760,463.64959999999655,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,4,0.168,2.304201904296875,0.06274497612415439,0,2,0.0,0.25,21.373799999992116,11.848899999989726,4239760,527.8164000000061,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,5,0.178,2.3076090698242187,0.073934834579433,0,2,0.0,0.25,18.78030000000308,9.586100000007036,4239760,483.6003000000062,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,6,0.254,2.1754943237304687,0.11899022483578134,0,2,0.0,0.25,18.838399999992816,10.740499999997155,4239760,442.0251999999891,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,7,0.299,1.9617667236328125,0.19733921311963437,1,1,0.5,0.125,18.517300000013392,10.590800000016998,4239760,470.28570000000514,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,8,0.344,1.7167694396972657,0.22080024261629783,2,0,1.0,0.0,20.08499999999458,9.250399999984893,4239760,445.1291000000026,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,9,0.435,1.4950882263183594,0.3587213985301696,2,0,1.0,0.0,18.282099999993306,12.135699999987537,4239760,478.6617999999976,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,10,0.461,1.4172770385742188,0.37837641453333765,2,0,1.0,0.0,20.57549999997832,11.617699999987963,4239760,540.423699999991,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,1,0.147,2.3043663330078124,0.05960832313341493,0,2,0.0,0.25,18.870899999996027,11.160399999994297,4239760,793.4872000000155,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,2,0.168,2.3013364868164063,0.05750472722589408,0,2,0.0,0.25,20.253800000006095,19.61570000000279,4239760,842.3449000000005,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,3,0.166,2.2940779418945314,0.08014789533560865,0,2,0.0,0.25,19.68890000000556,10.570300000011912,4239760,826.4979999999866,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,4,0.148,2.285749328613281,0.08215110847854211,0,2,0.0,0.25,18.810999999999467,10.763699999984055,4239760,820.4038000000082,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,5,0.233,2.2639878540039065,0.13501713507777352,0,2,0.0,0.25,18.902400000001762,9.782900000004702,4239760,811.6342000000145,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,6,0.265,2.1213929748535154,0.14905495436156552,1,1,0.5,0.125,21.86499999999114,10.631200000005947,4239760,794.2595000000097,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,7,0.284,1.9730777587890624,0.17657479954737498,1,1,0.5,0.125,17.72110000001703,10.3608999999949,4239760,792.6645000000008,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,8,0.422,1.7165141906738282,0.31746244310371025,2,0,1.0,0.0,16.75909999997316,10.2999000000068,4239760,785.6821999999966,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,9,0.417,1.6133816833496093,0.3238438405836199,1,1,0.5,0.125,19.393799999988914,10.203199999978096,4239760,790.1458999999988,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,10,0.456,1.48162939453125,0.360082405706256,1,1,0.5,0.125,18.171800000004623,10.09339999998815,4239760,865.5664000000058,2223,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,1,0.175,2.294548522949219,0.0894532119693994,2,1,1.0,0.125,0.0,364.69339999999306,19902808,1122.9303000000073,2223,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,2,0.248,2.270243835449219,0.14371471255619916,2,1,1.0,0.125,0.0,368.2368999999994,19902808,1143.1915999999944,2223,32,600,19902808,0,0,3,7
